frame,stem,input,slurm,charge,multiplicity,n_atoms,sample_kind,source_condensed_frame,sample_order
320,C3_DFTprod_stopH2_0320,expand/C3_DFTprod_stopH2_0320.inp,expand/C3_DFTprod_stopH2_group_0320_0329.slurm,6,1,42,closest_approach,1261,
321,C3_DFTprod_stopH2_0321,expand/C3_DFTprod_stopH2_0321.inp,expand/C3_DFTprod_stopH2_group_0320_0329.slurm,4,1,62,closest_approach,1261,
322,C3_DFTprod_stopH2_0322,expand/C3_DFTprod_stopH2_0322.inp,expand/C3_DFTprod_stopH2_group_0320_0329.slurm,4,1,33,closest_approach,1261,
323,C3_DFTprod_stopH2_0323,expand/C3_DFTprod_stopH2_0323.inp,expand/C3_DFTprod_stopH2_group_0320_0329.slurm,1,1,32,closest_approach,1260,
324,C3_DFTprod_stopH2_0324,expand/C3_DFTprod_stopH2_0324.inp,expand/C3_DFTprod_stopH2_group_0320_0329.slurm,4,1,40,closest_approach,1260,
325,C3_DFTprod_stopH2_0325,expand/C3_DFTprod_stopH2_0325.inp,expand/C3_DFTprod_stopH2_group_0320_0329.slurm,-1,1,47,closest_approach,1259,
326,C3_DFTprod_stopH2_0326,expand/C3_DFTprod_stopH2_0326.inp,expand/C3_DFTprod_stopH2_group_0320_0329.slurm,2,1,27,closest_approach,1259,
327,C3_DFTprod_stopH2_0327,expand/C3_DFTprod_stopH2_0327.inp,expand/C3_DFTprod_stopH2_group_0320_0329.slurm,1,1,29,closest_approach,1259,
328,C3_DFTprod_stopH2_0328,expand/C3_DFTprod_stopH2_0328.inp,expand/C3_DFTprod_stopH2_group_0320_0329.slurm,5,1,36,closest_approach,1259,
329,C3_DFTprod_stopH2_0329,expand/C3_DFTprod_stopH2_0329.inp,expand/C3_DFTprod_stopH2_group_0320_0329.slurm,4,1,37,closest_approach,1259,
330,C3_DFTprod_stopH2_0330,expand/C3_DFTprod_stopH2_0330.inp,expand/C3_DFTprod_stopH2_group_0330_0339.slurm,1,1,37,closest_approach,1258,
331,C3_DFTprod_stopH2_0331,expand/C3_DFTprod_stopH2_0331.inp,expand/C3_DFTprod_stopH2_group_0330_0339.slurm,-1,1,39,closest_approach,1258,
332,C3_DFTprod_stopH2_0332,expand/C3_DFTprod_stopH2_0332.inp,expand/C3_DFTprod_stopH2_group_0330_0339.slurm,1,1,47,closest_approach,1258,
333,C3_DFTprod_stopH2_0333,expand/C3_DFTprod_stopH2_0333.inp,expand/C3_DFTprod_stopH2_group_0330_0339.slurm,5,1,53,closest_approach,1258,
334,C3_DFTprod_stopH2_0334,expand/C3_DFTprod_stopH2_0334.inp,expand/C3_DFTprod_stopH2_group_0330_0339.slurm,1,1,37,closest_approach,1258,
335,C3_DFTprod_stopH2_0335,expand/C3_DFTprod_stopH2_0335.inp,expand/C3_DFTprod_stopH2_group_0330_0339.slurm,4,1,39,closest_approach,1256,
336,C3_DFTprod_stopH2_0336,expand/C3_DFTprod_stopH2_0336.inp,expand/C3_DFTprod_stopH2_group_0330_0339.slurm,1,1,25,closest_approach,1256,
337,C3_DFTprod_stopH2_0337,expand/C3_DFTprod_stopH2_0337.inp,expand/C3_DFTprod_stopH2_group_0330_0339.slurm,0,1,30,closest_approach,1256,
338,C3_DFTprod_stopH2_0338,expand/C3_DFTprod_stopH2_0338.inp,expand/C3_DFTprod_stopH2_group_0330_0339.slurm,2,1,24,closest_approach,1256,
339,C3_DFTprod_stopH2_0339,expand/C3_DFTprod_stopH2_0339.inp,expand/C3_DFTprod_stopH2_group_0330_0339.slurm,4,1,21,closest_approach,1256,
340,C3_DFTprod_stopH2_0340,expand/C3_DFTprod_stopH2_0340.inp,expand/C3_DFTprod_stopH2_group_0340_0349.slurm,5,1,41,closest_approach,1255,
341,C3_DFTprod_stopH2_0341,expand/C3_DFTprod_stopH2_0341.inp,expand/C3_DFTprod_stopH2_group_0340_0349.slurm,0,1,33,closest_approach,1255,
342,C3_DFTprod_stopH2_0342,expand/C3_DFTprod_stopH2_0342.inp,expand/C3_DFTprod_stopH2_group_0340_0349.slurm,2,1,35,closest_approach,1254,
343,C3_DFTprod_stopH2_0343,expand/C3_DFTprod_stopH2_0343.inp,expand/C3_DFTprod_stopH2_group_0340_0349.slurm,0,1,28,closest_approach,1254,
344,C3_DFTprod_stopH2_0344,expand/C3_DFTprod_stopH2_0344.inp,expand/C3_DFTprod_stopH2_group_0340_0349.slurm,1,1,37,closest_approach,1254,
345,C3_DFTprod_stopH2_0345,expand/C3_DFTprod_stopH2_0345.inp,expand/C3_DFTprod_stopH2_group_0340_0349.slurm,2,1,25,closest_approach,1254,
346,C3_DFTprod_stopH2_0346,expand/C3_DFTprod_stopH2_0346.inp,expand/C3_DFTprod_stopH2_group_0340_0349.slurm,4,1,40,closest_approach,1253,
347,C3_DFTprod_stopH2_0347,expand/C3_DFTprod_stopH2_0347.inp,expand/C3_DFTprod_stopH2_group_0340_0349.slurm,0,1,20,closest_approach,1253,
348,C3_DFTprod_stopH2_0348,expand/C3_DFTprod_stopH2_0348.inp,expand/C3_DFTprod_stopH2_group_0340_0349.slurm,-1,1,24,closest_approach,1253,
349,C3_DFTprod_stopH2_0349,expand/C3_DFTprod_stopH2_0349.inp,expand/C3_DFTprod_stopH2_group_0340_0349.slurm,5,1,45,closest_approach,1252,
350,C3_DFTprod_stopH2_0350,expand/C3_DFTprod_stopH2_0350.inp,expand/C3_DFTprod_stopH2_group_0350_0359.slurm,5,1,44,closest_approach,1252,
351,C3_DFTprod_stopH2_0351,expand/C3_DFTprod_stopH2_0351.inp,expand/C3_DFTprod_stopH2_group_0350_0359.slurm,5,1,43,closest_approach,1252,
352,C3_DFTprod_stopH2_0352,expand/C3_DFTprod_stopH2_0352.inp,expand/C3_DFTprod_stopH2_group_0350_0359.slurm,2,1,45,closest_approach,1252,
353,C3_DFTprod_stopH2_0353,expand/C3_DFTprod_stopH2_0353.inp,expand/C3_DFTprod_stopH2_group_0350_0359.slurm,3,1,45,closest_approach,1252,
354,C3_DFTprod_stopH2_0354,expand/C3_DFTprod_stopH2_0354.inp,expand/C3_DFTprod_stopH2_group_0350_0359.slurm,-1,1,29,closest_approach,1252,
355,C3_DFTprod_stopH2_0355,expand/C3_DFTprod_stopH2_0355.inp,expand/C3_DFTprod_stopH2_group_0350_0359.slurm,0,1,31,closest_approach,1251,
356,C3_DFTprod_stopH2_0356,expand/C3_DFTprod_stopH2_0356.inp,expand/C3_DFTprod_stopH2_group_0350_0359.slurm,2,1,31,closest_approach,1251,
357,C3_DFTprod_stopH2_0357,expand/C3_DFTprod_stopH2_0357.inp,expand/C3_DFTprod_stopH2_group_0350_0359.slurm,2,1,25,closest_approach,1250,
358,C3_DFTprod_stopH2_0358,expand/C3_DFTprod_stopH2_0358.inp,expand/C3_DFTprod_stopH2_group_0350_0359.slurm,2,1,38,closest_approach,1250,
359,C3_DFTprod_stopH2_0359,expand/C3_DFTprod_stopH2_0359.inp,expand/C3_DFTprod_stopH2_group_0350_0359.slurm,0,1,29,closest_approach,1249,
360,C3_DFTprod_stopH2_0360,expand/C3_DFTprod_stopH2_0360.inp,expand/C3_DFTprod_stopH2_group_0360_0369.slurm,3,1,57,closest_approach,1249,
361,C3_DFTprod_stopH2_0361,expand/C3_DFTprod_stopH2_0361.inp,expand/C3_DFTprod_stopH2_group_0360_0369.slurm,4,1,25,closest_approach,1248,
362,C3_DFTprod_stopH2_0362,expand/C3_DFTprod_stopH2_0362.inp,expand/C3_DFTprod_stopH2_group_0360_0369.slurm,-2,1,35,closest_approach,1248,
363,C3_DFTprod_stopH2_0363,expand/C3_DFTprod_stopH2_0363.inp,expand/C3_DFTprod_stopH2_group_0360_0369.slurm,-3,1,29,closest_approach,1248,
364,C3_DFTprod_stopH2_0364,expand/C3_DFTprod_stopH2_0364.inp,expand/C3_DFTprod_stopH2_group_0360_0369.slurm,0,1,18,closest_approach,1248,
365,C3_DFTprod_stopH2_0365,expand/C3_DFTprod_stopH2_0365.inp,expand/C3_DFTprod_stopH2_group_0360_0369.slurm,-1,1,26,closest_approach,1247,
366,C3_DFTprod_stopH2_0366,expand/C3_DFTprod_stopH2_0366.inp,expand/C3_DFTprod_stopH2_group_0360_0369.slurm,-2,1,29,closest_approach,1247,
367,C3_DFTprod_stopH2_0367,expand/C3_DFTprod_stopH2_0367.inp,expand/C3_DFTprod_stopH2_group_0360_0369.slurm,0,1,30,closest_approach,1247,
368,C3_DFTprod_stopH2_0368,expand/C3_DFTprod_stopH2_0368.inp,expand/C3_DFTprod_stopH2_group_0360_0369.slurm,0,1,26,closest_approach,1247,
369,C3_DFTprod_stopH2_0369,expand/C3_DFTprod_stopH2_0369.inp,expand/C3_DFTprod_stopH2_group_0360_0369.slurm,2,1,34,closest_approach,1246,
370,C3_DFTprod_stopH2_0370,expand/C3_DFTprod_stopH2_0370.inp,expand/C3_DFTprod_stopH2_group_0370_0379.slurm,3,1,30,closest_approach,1246,
371,C3_DFTprod_stopH2_0371,expand/C3_DFTprod_stopH2_0371.inp,expand/C3_DFTprod_stopH2_group_0370_0379.slurm,-1,1,23,closest_approach,1246,
372,C3_DFTprod_stopH2_0372,expand/C3_DFTprod_stopH2_0372.inp,expand/C3_DFTprod_stopH2_group_0370_0379.slurm,2,1,30,closest_approach,1246,
373,C3_DFTprod_stopH2_0373,expand/C3_DFTprod_stopH2_0373.inp,expand/C3_DFTprod_stopH2_group_0370_0379.slurm,-2,1,27,closest_approach,1246,
374,C3_DFTprod_stopH2_0374,expand/C3_DFTprod_stopH2_0374.inp,expand/C3_DFTprod_stopH2_group_0370_0379.slurm,1,1,27,closest_approach,1245,
375,C3_DFTprod_stopH2_0375,expand/C3_DFTprod_stopH2_0375.inp,expand/C3_DFTprod_stopH2_group_0370_0379.slurm,1,1,37,closest_approach,1245,
376,C3_DFTprod_stopH2_0376,expand/C3_DFTprod_stopH2_0376.inp,expand/C3_DFTprod_stopH2_group_0370_0379.slurm,0,1,28,closest_approach,1244,
377,C3_DFTprod_stopH2_0377,expand/C3_DFTprod_stopH2_0377.inp,expand/C3_DFTprod_stopH2_group_0370_0379.slurm,0,1,25,closest_approach,1243,
378,C3_DFTprod_stopH2_0378,expand/C3_DFTprod_stopH2_0378.inp,expand/C3_DFTprod_stopH2_group_0370_0379.slurm,0,1,25,closest_approach,1243,
379,C3_DFTprod_stopH2_0379,expand/C3_DFTprod_stopH2_0379.inp,expand/C3_DFTprod_stopH2_group_0370_0379.slurm,-2,1,28,closest_approach,1243,
380,C3_DFTprod_stopH2_0380,expand/C3_DFTprod_stopH2_0380.inp,expand/C3_DFTprod_stopH2_group_0380_0389.slurm,5,1,32,closest_approach,1242,
381,C3_DFTprod_stopH2_0381,expand/C3_DFTprod_stopH2_0381.inp,expand/C3_DFTprod_stopH2_group_0380_0389.slurm,2,1,39,closest_approach,1242,
382,C3_DFTprod_stopH2_0382,expand/C3_DFTprod_stopH2_0382.inp,expand/C3_DFTprod_stopH2_group_0380_0389.slurm,4,1,36,closest_approach,1242,
383,C3_DFTprod_stopH2_0383,expand/C3_DFTprod_stopH2_0383.inp,expand/C3_DFTprod_stopH2_group_0380_0389.slurm,1,1,25,closest_approach,1240,
384,C3_DFTprod_stopH2_0384,expand/C3_DFTprod_stopH2_0384.inp,expand/C3_DFTprod_stopH2_group_0380_0389.slurm,2,1,29,closest_approach,1240,
385,C3_DFTprod_stopH2_0385,expand/C3_DFTprod_stopH2_0385.inp,expand/C3_DFTprod_stopH2_group_0380_0389.slurm,-3,1,31,closest_approach,1240,
386,C3_DFTprod_stopH2_0386,expand/C3_DFTprod_stopH2_0386.inp,expand/C3_DFTprod_stopH2_group_0380_0389.slurm,2,1,36,closest_approach,1240,
387,C3_DFTprod_stopH2_0387,expand/C3_DFTprod_stopH2_0387.inp,expand/C3_DFTprod_stopH2_group_0380_0389.slurm,1,1,19,closest_approach,1240,
388,C3_DFTprod_stopH2_0388,expand/C3_DFTprod_stopH2_0388.inp,expand/C3_DFTprod_stopH2_group_0380_0389.slurm,3,1,27,closest_approach,1240,
389,C3_DFTprod_stopH2_0389,expand/C3_DFTprod_stopH2_0389.inp,expand/C3_DFTprod_stopH2_group_0380_0389.slurm,-1,1,34,closest_approach,1240,
390,C3_DFTprod_stopH2_0390,expand/C3_DFTprod_stopH2_0390.inp,expand/C3_DFTprod_stopH2_group_0390_0399.slurm,-1,1,49,closest_approach,1239,
391,C3_DFTprod_stopH2_0391,expand/C3_DFTprod_stopH2_0391.inp,expand/C3_DFTprod_stopH2_group_0390_0399.slurm,3,1,54,closest_approach,1239,
392,C3_DFTprod_stopH2_0392,expand/C3_DFTprod_stopH2_0392.inp,expand/C3_DFTprod_stopH2_group_0390_0399.slurm,1,1,26,closest_approach,1239,
393,C3_DFTprod_stopH2_0393,expand/C3_DFTprod_stopH2_0393.inp,expand/C3_DFTprod_stopH2_group_0390_0399.slurm,1,1,28,closest_approach,1239,
394,C3_DFTprod_stopH2_0394,expand/C3_DFTprod_stopH2_0394.inp,expand/C3_DFTprod_stopH2_group_0390_0399.slurm,4,1,30,closest_approach,1239,
395,C3_DFTprod_stopH2_0395,expand/C3_DFTprod_stopH2_0395.inp,expand/C3_DFTprod_stopH2_group_0390_0399.slurm,3,1,24,closest_approach,1239,
396,C3_DFTprod_stopH2_0396,expand/C3_DFTprod_stopH2_0396.inp,expand/C3_DFTprod_stopH2_group_0390_0399.slurm,-2,1,30,closest_approach,1238,
397,C3_DFTprod_stopH2_0397,expand/C3_DFTprod_stopH2_0397.inp,expand/C3_DFTprod_stopH2_group_0390_0399.slurm,0,1,34,closest_approach,1238,
398,C3_DFTprod_stopH2_0398,expand/C3_DFTprod_stopH2_0398.inp,expand/C3_DFTprod_stopH2_group_0390_0399.slurm,6,1,38,closest_approach,1238,
399,C3_DFTprod_stopH2_0399,expand/C3_DFTprod_stopH2_0399.inp,expand/C3_DFTprod_stopH2_group_0390_0399.slurm,-3,1,17,closest_approach,1238,
400,C3_DFTprod_stopH2_0400,expand/C3_DFTprod_stopH2_0400.inp,expand/C3_DFTprod_stopH2_group_0400_0409.slurm,6,1,14,closest_approach,1375,
401,C3_DFTprod_stopH2_0401,expand/C3_DFTprod_stopH2_0401.inp,expand/C3_DFTprod_stopH2_group_0400_0409.slurm,1,1,24,closest_approach,1374,
402,C3_DFTprod_stopH2_0402,expand/C3_DFTprod_stopH2_0402.inp,expand/C3_DFTprod_stopH2_group_0400_0409.slurm,-2,1,19,closest_approach,1374,
403,C3_DFTprod_stopH2_0403,expand/C3_DFTprod_stopH2_0403.inp,expand/C3_DFTprod_stopH2_group_0400_0409.slurm,2,1,25,closest_approach,1373,
404,C3_DFTprod_stopH2_0404,expand/C3_DFTprod_stopH2_0404.inp,expand/C3_DFTprod_stopH2_group_0400_0409.slurm,2,1,16,closest_approach,1373,
405,C3_DFTprod_stopH2_0405,expand/C3_DFTprod_stopH2_0405.inp,expand/C3_DFTprod_stopH2_group_0400_0409.slurm,0,1,17,closest_approach,1369,
406,C3_DFTprod_stopH2_0406,expand/C3_DFTprod_stopH2_0406.inp,expand/C3_DFTprod_stopH2_group_0400_0409.slurm,4,1,23,closest_approach,1367,
407,C3_DFTprod_stopH2_0407,expand/C3_DFTprod_stopH2_0407.inp,expand/C3_DFTprod_stopH2_group_0400_0409.slurm,0,1,19,closest_approach,1366,
408,C3_DFTprod_stopH2_0408,expand/C3_DFTprod_stopH2_0408.inp,expand/C3_DFTprod_stopH2_group_0400_0409.slurm,1,1,20,closest_approach,1364,
409,C3_DFTprod_stopH2_0409,expand/C3_DFTprod_stopH2_0409.inp,expand/C3_DFTprod_stopH2_group_0400_0409.slurm,-1,1,26,closest_approach,1364,
410,C3_DFTprod_stopH2_0410,expand/C3_DFTprod_stopH2_0410.inp,expand/C3_DFTprod_stopH2_group_0410_0419.slurm,-2,1,26,closest_approach,1362,
411,C3_DFTprod_stopH2_0411,expand/C3_DFTprod_stopH2_0411.inp,expand/C3_DFTprod_stopH2_group_0410_0419.slurm,2,1,27,closest_approach,1362,
412,C3_DFTprod_stopH2_0412,expand/C3_DFTprod_stopH2_0412.inp,expand/C3_DFTprod_stopH2_group_0410_0419.slurm,2,1,19,closest_approach,1361,
413,C3_DFTprod_stopH2_0413,expand/C3_DFTprod_stopH2_0413.inp,expand/C3_DFTprod_stopH2_group_0410_0419.slurm,1,1,24,closest_approach,1360,
414,C3_DFTprod_stopH2_0414,expand/C3_DFTprod_stopH2_0414.inp,expand/C3_DFTprod_stopH2_group_0410_0419.slurm,1,1,13,closest_approach,1359,
415,C3_DFTprod_stopH2_0415,expand/C3_DFTprod_stopH2_0415.inp,expand/C3_DFTprod_stopH2_group_0410_0419.slurm,2,1,15,closest_approach,1357,
416,C3_DFTprod_stopH2_0416,expand/C3_DFTprod_stopH2_0416.inp,expand/C3_DFTprod_stopH2_group_0410_0419.slurm,5,1,17,closest_approach,1356,
417,C3_DFTprod_stopH2_0417,expand/C3_DFTprod_stopH2_0417.inp,expand/C3_DFTprod_stopH2_group_0410_0419.slurm,-1,1,28,closest_approach,1356,
418,C3_DFTprod_stopH2_0418,expand/C3_DFTprod_stopH2_0418.inp,expand/C3_DFTprod_stopH2_group_0410_0419.slurm,0,1,18,closest_approach,1355,
419,C3_DFTprod_stopH2_0419,expand/C3_DFTprod_stopH2_0419.inp,expand/C3_DFTprod_stopH2_group_0410_0419.slurm,2,1,24,closest_approach,1354,
420,C3_DFTprod_stopH2_0420,expand/C3_DFTprod_stopH2_0420.inp,expand/C3_DFTprod_stopH2_group_0420_0429.slurm,-2,1,23,closest_approach,1353,
421,C3_DFTprod_stopH2_0421,expand/C3_DFTprod_stopH2_0421.inp,expand/C3_DFTprod_stopH2_group_0420_0429.slurm,2,1,17,closest_approach,1352,
422,C3_DFTprod_stopH2_0422,expand/C3_DFTprod_stopH2_0422.inp,expand/C3_DFTprod_stopH2_group_0420_0429.slurm,0,1,24,closest_approach,1352,
423,C3_DFTprod_stopH2_0423,expand/C3_DFTprod_stopH2_0423.inp,expand/C3_DFTprod_stopH2_group_0420_0429.slurm,-2,1,19,closest_approach,1352,
424,C3_DFTprod_stopH2_0424,expand/C3_DFTprod_stopH2_0424.inp,expand/C3_DFTprod_stopH2_group_0420_0429.slurm,0,1,19,closest_approach,1351,
425,C3_DFTprod_stopH2_0425,expand/C3_DFTprod_stopH2_0425.inp,expand/C3_DFTprod_stopH2_group_0420_0429.slurm,0,1,16,closest_approach,1351,
426,C3_DFTprod_stopH2_0426,expand/C3_DFTprod_stopH2_0426.inp,expand/C3_DFTprod_stopH2_group_0420_0429.slurm,1,1,18,closest_approach,1350,
427,C3_DFTprod_stopH2_0427,expand/C3_DFTprod_stopH2_0427.inp,expand/C3_DFTprod_stopH2_group_0420_0429.slurm,3,1,21,closest_approach,1350,
428,C3_DFTprod_stopH2_0428,expand/C3_DFTprod_stopH2_0428.inp,expand/C3_DFTprod_stopH2_group_0420_0429.slurm,0,1,15,closest_approach,1349,
429,C3_DFTprod_stopH2_0429,expand/C3_DFTprod_stopH2_0429.inp,expand/C3_DFTprod_stopH2_group_0420_0429.slurm,0,1,16,closest_approach,1348,
430,C3_DFTprod_stopH2_0430,expand/C3_DFTprod_stopH2_0430.inp,expand/C3_DFTprod_stopH2_group_0430_0439.slurm,0,1,12,closest_approach,1347,
431,C3_DFTprod_stopH2_0431,expand/C3_DFTprod_stopH2_0431.inp,expand/C3_DFTprod_stopH2_group_0430_0439.slurm,3,1,30,closest_approach,1347,
432,C3_DFTprod_stopH2_0432,expand/C3_DFTprod_stopH2_0432.inp,expand/C3_DFTprod_stopH2_group_0430_0439.slurm,-2,1,19,closest_approach,1347,
433,C3_DFTprod_stopH2_0433,expand/C3_DFTprod_stopH2_0433.inp,expand/C3_DFTprod_stopH2_group_0430_0439.slurm,2,1,17,closest_approach,1346,
434,C3_DFTprod_stopH2_0434,expand/C3_DFTprod_stopH2_0434.inp,expand/C3_DFTprod_stopH2_group_0430_0439.slurm,0,1,27,closest_approach,1346,
435,C3_DFTprod_stopH2_0435,expand/C3_DFTprod_stopH2_0435.inp,expand/C3_DFTprod_stopH2_group_0430_0439.slurm,-2,1,19,closest_approach,1345,
436,C3_DFTprod_stopH2_0436,expand/C3_DFTprod_stopH2_0436.inp,expand/C3_DFTprod_stopH2_group_0430_0439.slurm,1,1,20,closest_approach,1345,
437,C3_DFTprod_stopH2_0437,expand/C3_DFTprod_stopH2_0437.inp,expand/C3_DFTprod_stopH2_group_0430_0439.slurm,-4,1,20,closest_approach,1344,
438,C3_DFTprod_stopH2_0438,expand/C3_DFTprod_stopH2_0438.inp,expand/C3_DFTprod_stopH2_group_0430_0439.slurm,3,1,19,closest_approach,1343,
439,C3_DFTprod_stopH2_0439,expand/C3_DFTprod_stopH2_0439.inp,expand/C3_DFTprod_stopH2_group_0430_0439.slurm,4,1,17,closest_approach,1343,
440,C3_DFTprod_stopH2_0440,expand/C3_DFTprod_stopH2_0440.inp,expand/C3_DFTprod_stopH2_group_0440_0449.slurm,0,1,13,closest_approach,1343,
441,C3_DFTprod_stopH2_0441,expand/C3_DFTprod_stopH2_0441.inp,expand/C3_DFTprod_stopH2_group_0440_0449.slurm,3,1,17,closest_approach,1341,
442,C3_DFTprod_stopH2_0442,expand/C3_DFTprod_stopH2_0442.inp,expand/C3_DFTprod_stopH2_group_0440_0449.slurm,5,1,21,closest_approach,1341,
443,C3_DFTprod_stopH2_0443,expand/C3_DFTprod_stopH2_0443.inp,expand/C3_DFTprod_stopH2_group_0440_0449.slurm,0,1,18,closest_approach,1341,
444,C3_DFTprod_stopH2_0444,expand/C3_DFTprod_stopH2_0444.inp,expand/C3_DFTprod_stopH2_group_0440_0449.slurm,0,1,19,closest_approach,1340,
445,C3_DFTprod_stopH2_0445,expand/C3_DFTprod_stopH2_0445.inp,expand/C3_DFTprod_stopH2_group_0440_0449.slurm,0,1,13,closest_approach,1340,
446,C3_DFTprod_stopH2_0446,expand/C3_DFTprod_stopH2_0446.inp,expand/C3_DFTprod_stopH2_group_0440_0449.slurm,-1,1,11,closest_approach,1340,
447,C3_DFTprod_stopH2_0447,expand/C3_DFTprod_stopH2_0447.inp,expand/C3_DFTprod_stopH2_group_0440_0449.slurm,2,1,21,closest_approach,1338,
448,C3_DFTprod_stopH2_0448,expand/C3_DFTprod_stopH2_0448.inp,expand/C3_DFTprod_stopH2_group_0440_0449.slurm,4,1,22,closest_approach,1337,
449,C3_DFTprod_stopH2_0449,expand/C3_DFTprod_stopH2_0449.inp,expand/C3_DFTprod_stopH2_group_0440_0449.slurm,0,1,13,closest_approach,1336,
450,C3_DFTprod_stopH2_0450,expand/C3_DFTprod_stopH2_0450.inp,expand/C3_DFTprod_stopH2_group_0450_0459.slurm,-1,1,18,closest_approach,1335,
451,C3_DFTprod_stopH2_0451,expand/C3_DFTprod_stopH2_0451.inp,expand/C3_DFTprod_stopH2_group_0450_0459.slurm,1,1,17,closest_approach,1334,
452,C3_DFTprod_stopH2_0452,expand/C3_DFTprod_stopH2_0452.inp,expand/C3_DFTprod_stopH2_group_0450_0459.slurm,2,1,11,closest_approach,1334,
453,C3_DFTprod_stopH2_0453,expand/C3_DFTprod_stopH2_0453.inp,expand/C3_DFTprod_stopH2_group_0450_0459.slurm,-4,1,26,closest_approach,1334,
454,C3_DFTprod_stopH2_0454,expand/C3_DFTprod_stopH2_0454.inp,expand/C3_DFTprod_stopH2_group_0450_0459.slurm,1,1,20,closest_approach,1333,
455,C3_DFTprod_stopH2_0455,expand/C3_DFTprod_stopH2_0455.inp,expand/C3_DFTprod_stopH2_group_0450_0459.slurm,1,1,16,closest_approach,1332,
456,C3_DFTprod_stopH2_0456,expand/C3_DFTprod_stopH2_0456.inp,expand/C3_DFTprod_stopH2_group_0450_0459.slurm,4,1,25,closest_approach,1332,
457,C3_DFTprod_stopH2_0457,expand/C3_DFTprod_stopH2_0457.inp,expand/C3_DFTprod_stopH2_group_0450_0459.slurm,3,1,12,closest_approach,1332,
458,C3_DFTprod_stopH2_0458,expand/C3_DFTprod_stopH2_0458.inp,expand/C3_DFTprod_stopH2_group_0450_0459.slurm,0,1,12,closest_approach,1330,
459,C3_DFTprod_stopH2_0459,expand/C3_DFTprod_stopH2_0459.inp,expand/C3_DFTprod_stopH2_group_0450_0459.slurm,-3,1,18,closest_approach,1330,
460,C3_DFTprod_stopH2_0460,expand/C3_DFTprod_stopH2_0460.inp,expand/C3_DFTprod_stopH2_group_0460_0469.slurm,2,1,14,closest_approach,1329,
461,C3_DFTprod_stopH2_0461,expand/C3_DFTprod_stopH2_0461.inp,expand/C3_DFTprod_stopH2_group_0460_0469.slurm,-2,1,21,closest_approach,1328,
462,C3_DFTprod_stopH2_0462,expand/C3_DFTprod_stopH2_0462.inp,expand/C3_DFTprod_stopH2_group_0460_0469.slurm,2,1,14,closest_approach,1327,
463,C3_DFTprod_stopH2_0463,expand/C3_DFTprod_stopH2_0463.inp,expand/C3_DFTprod_stopH2_group_0460_0469.slurm,-1,1,9,closest_approach,1325,
464,C3_DFTprod_stopH2_0464,expand/C3_DFTprod_stopH2_0464.inp,expand/C3_DFTprod_stopH2_group_0460_0469.slurm,-3,1,21,closest_approach,1325,
465,C3_DFTprod_stopH2_0465,expand/C3_DFTprod_stopH2_0465.inp,expand/C3_DFTprod_stopH2_group_0460_0469.slurm,5,1,17,closest_approach,1325,
466,C3_DFTprod_stopH2_0466,expand/C3_DFTprod_stopH2_0466.inp,expand/C3_DFTprod_stopH2_group_0460_0469.slurm,1,1,28,closest_approach,1324,
467,C3_DFTprod_stopH2_0467,expand/C3_DFTprod_stopH2_0467.inp,expand/C3_DFTprod_stopH2_group_0460_0469.slurm,1,1,13,closest_approach,1324,
468,C3_DFTprod_stopH2_0468,expand/C3_DFTprod_stopH2_0468.inp,expand/C3_DFTprod_stopH2_group_0460_0469.slurm,-1,1,19,closest_approach,1323,
469,C3_DFTprod_stopH2_0469,expand/C3_DFTprod_stopH2_0469.inp,expand/C3_DFTprod_stopH2_group_0460_0469.slurm,1,1,19,closest_approach,1323,
470,C3_DFTprod_stopH2_0470,expand/C3_DFTprod_stopH2_0470.inp,expand/C3_DFTprod_stopH2_group_0470_0479.slurm,3,1,18,closest_approach,1322,
471,C3_DFTprod_stopH2_0471,expand/C3_DFTprod_stopH2_0471.inp,expand/C3_DFTprod_stopH2_group_0470_0479.slurm,-2,1,16,closest_approach,1322,
472,C3_DFTprod_stopH2_0472,expand/C3_DFTprod_stopH2_0472.inp,expand/C3_DFTprod_stopH2_group_0470_0479.slurm,-1,1,15,closest_approach,1322,
473,C3_DFTprod_stopH2_0473,expand/C3_DFTprod_stopH2_0473.inp,expand/C3_DFTprod_stopH2_group_0470_0479.slurm,3,1,23,closest_approach,1322,
474,C3_DFTprod_stopH2_0474,expand/C3_DFTprod_stopH2_0474.inp,expand/C3_DFTprod_stopH2_group_0470_0479.slurm,3,1,17,closest_approach,1322,
475,C3_DFTprod_stopH2_0475,expand/C3_DFTprod_stopH2_0475.inp,expand/C3_DFTprod_stopH2_group_0470_0479.slurm,1,1,25,closest_approach,1321,
476,C3_DFTprod_stopH2_0476,expand/C3_DFTprod_stopH2_0476.inp,expand/C3_DFTprod_stopH2_group_0470_0479.slurm,0,1,16,closest_approach,1321,
477,C3_DFTprod_stopH2_0477,expand/C3_DFTprod_stopH2_0477.inp,expand/C3_DFTprod_stopH2_group_0470_0479.slurm,-1,1,17,closest_approach,1320,
478,C3_DFTprod_stopH2_0478,expand/C3_DFTprod_stopH2_0478.inp,expand/C3_DFTprod_stopH2_group_0470_0479.slurm,-2,1,20,closest_approach,1320,
