model,frame,instance_index,local_frame,molecule_index,species,n_atoms,atom_indices,oxygen_atom_index,hydrogen_atom_indices,molecule_track_id,formula_symbols,formal_charge_sum_e,dft_raw_iao_charge_sum_e,dft_iao_charge_e,mlip_predicted_charge_e,error_e,abs_error_e,centroid_x_A,centroid_y_A,centroid_z_A
polar1s,135,13,5,6,HO,2,14 9,14,9,O:14,O H,-1.0,1.428773,-0.571227,-0.419232279062,0.15199472093800004,0.15199472093800004,8.674276854999999,12.776299985000001,10.49174032
polar1s,135,13,5,7,H2O,3,25 12 21,25,12 21,O:25,O H H,0.0,2.00794,0.007940000000000058,0.004217907786000036,-0.0037220922140000223,0.0037220922140000223,14.037357313333333,12.350350003333332,11.438539393333334
polar1s,135,13,5,8,H2O,3,24 16 23,24,16 23,O:24,O H H,0.0,2.068146,0.06814599999999993,-0.06295129656699999,-0.13109729656699992,0.13109729656699992,11.0222256,13.37055978,11.49226275
polar1s,136,13,6,0,H,1,0,,0,H:0,H,1.0,0.355335,0.355335,0.367795646191,0.012460646191000013,0.012460646191000013,12.0,12.0,12.0
polar1s,136,13,6,1,H2O,3,8 1 6,8,1 6,O:8,O H H,0.0,2.037033,0.03703299999999993,0.022064238787000034,-0.014968761212999893,0.014968761212999893,15.283184803333333,14.159645156666665,9.690844866666668
polar1s,136,13,6,2,H2O,3,2 4 19,2,4 19,O:2,O H H,0.0,1.918495,-0.08150499999999994,-0.04818224906900001,0.03332275093099993,0.03332275093099993,13.219981816666666,12.951653546666668,9.577420123333335
polar1s,136,13,6,3,H2O,3,3 14 16,3,14 16,O:3,O H H,0.0,2.207837,0.207837,0.13665412366299998,-0.07118287633700002,0.07118287633700002,11.718006673333335,10.677190046666666,13.134226166666666
polar1s,136,13,6,4,H2O,3,17 5 11,17,5 11,O:17,O H H,0.0,1.9889999999999999,-0.01100000000000001,0.12366074323699996,0.13466074323699997,0.13466074323699997,9.298123113333334,10.561202523333334,11.388249543333336
polar1s,136,13,6,5,H2O,3,23 7 10,23,7 10,O:23,O H H,0.0,1.9510199999999998,-0.04898000000000008,-0.13486903905899997,-0.08588903905899989,0.08588903905899989,10.670541296666665,11.389482463333332,9.761351943333333
polar1s,136,13,6,6,HO,2,13 9,13,9,O:13,O H,-1.0,1.3905530000000002,-0.6094469999999998,-0.489316239953,0.12013076004699985,0.12013076004699985,8.53165602,12.758429145000001,10.75711661
polar1s,136,13,6,7,H2O,3,22 12 18,22,12 18,O:22,O H H,0.0,2.036476,0.0364759999999999,0.006838276983000019,-0.02963772301699988,0.02963772301699988,13.922234273333332,12.549819376666667,11.687179123333332
polar1s,136,13,6,8,H2O,3,21 15 20,21,15 20,O:21,O H H,0.0,2.114248,0.11424800000000002,0.015354618431,-0.09889338156900002,0.09889338156900002,10.970308306666666,13.417575679999999,11.823439296666669
polar1s,137,13,7,0,H,1,0,,0,H:0,H,1.0,0.366514,0.366514,0.343902230263,-0.02261176973700002,0.02261176973700002,12.0,12.0,12.0
polar1s,137,13,7,1,H2O,3,24 1 6,24,1 6,O:24,O H H,0.0,1.988144,-0.011856000000000033,0.02461674809500003,0.03647274809500006,0.03647274809500006,13.166798739999999,15.582652366666666,9.76631668
polar1s,137,13,7,2,H2O,3,13 2 10,13,2 10,O:13,O H H,0.0,1.909726,-0.09027400000000008,-0.09731379151399996,-0.007039791513999888,0.007039791513999888,15.048317310000002,14.2868655,10.016028863333332
polar1s,137,13,7,3,H2O,3,3 7 25,3,7 25,O:3,O H H,0.0,1.9510290000000001,-0.0489710000000001,0.009512558580000025,0.05848355858000012,0.05848355858000012,13.127766656666665,12.924729053333332,9.844468723333334
polar1s,137,13,7,4,H2O,3,11 4 22,11,4 22,O:11,O H H,0.0,2.1597980000000003,0.15979800000000005,0.20055288076500005,0.040754880765,0.040754880765,11.894300006666667,15.076968696666667,7.78442316
polar1s,137,13,7,5,H2O,3,5 17 20,5,17 20,O:5,O H H,0.0,2.186284,0.18628400000000006,0.10950368642800001,-0.07678031357200005,0.07678031357200005,11.585984816666667,10.750072886666667,13.405614353333334
polar1s,137,13,7,6,H2O,3,8 18 27,8,18 27,O:8,O H H,0.0,2.017334,0.017334000000000016,0.04974901676199997,0.032415016761999954,0.032415016761999954,13.976299006666666,10.511862216666666,10.114878296666665
polar1s,137,13,7,7,H2O,3,21 9 15,21,9 15,O:21,O H H,0.0,2.151607,0.15160699999999994,0.28265404701200003,0.1310470470120001,0.1310470470120001,9.125901370000001,10.591053503333335,11.714356843333334
polar1s,137,13,7,8,H2O,3,30 12 14,30,12 14,O:30,O H H,0.0,1.955757,-0.04424299999999998,-0.12701939046299998,-0.082776390463,0.082776390463,10.5350653,11.384350506666669,10.029829393333333
polar1s,137,13,7,9,H2O,3,29 16 23,29,16 23,O:29,O H H,0.0,2.121598,0.1215980000000001,0.03270210325700004,-0.08889589674300005,0.08889589674300005,13.790042399999999,12.755451186666667,11.948300596666668
polar1s,137,13,7,10,H2O,3,28 19 26,28,19 26,O:28,O H H,0.0,2.192211,0.19221100000000008,0.17113980650800004,-0.02107119349200004,0.02107119349200004,10.887125336666665,13.437962333333333,12.108911893333334
polar1s,138,13,8,0,H,1,0,,0,H:0,H,1.0,0.380033,0.380033,0.261923015118,-0.11810998488200003,0.11810998488200003,12.0,12.0,12.0
polar1s,138,13,8,1,H3O,4,21 1 2 5,21,1 2 5,O:21,O H H H,1.0,2.521136,0.521136,0.5175264477729999,-0.0036095522270001013,0.0036095522270001013,13.4096227575,15.43416472,10.21958979
polar1s,138,13,8,2,H2O,3,3 6 22,3,6 22,O:3,O H H,0.0,1.9478360000000001,-0.05216399999999999,0.0043520927430000245,0.05651609274300001,0.05651609274300001,13.054676056666665,12.903720596666668,10.004879406666667
polar1s,138,13,8,3,H2O,3,4 15 18,4,15 18,O:4,O H H,0.0,2.146093,0.14609299999999992,0.10011973977,-0.045973260229999924,0.045973260229999924,11.463212333333333,10.695754933333333,13.59516836
polar1s,138,13,8,4,H2O,3,7 16 24,7,16 24,O:7,O H H,0.0,2.030785,0.030785000000000007,0.05934292078,0.028557920779999996,0.028557920779999996,13.756919273333333,10.537846286666666,10.354632576666667
polar1s,138,13,8,5,H2O,3,19 8 13,19,8 13,O:19,O H H,0.0,2.11326,0.11326000000000003,0.240577936173,0.12731793617299997,0.12731793617299997,9.04119924,10.612429256666665,12.016352716666667
polar1s,138,13,8,6,HO,2,11 9,11,9,O:11,O H,-1.0,1.5266929999999999,-0.4733070000000001,-0.35493850707999997,0.11836849292000012,0.11836849292000012,15.012045015,14.07475448,9.95484883
polar1s,138,13,8,7,H2O,3,27 10 12,27,10 12,O:27,O H H,0.0,1.98726,-0.012740000000000029,-0.07734844088499998,-0.06460844088499995,0.06460844088499995,10.413289399999998,11.37150929,10.244574963333333
polar1s,138,13,8,8,H2O,3,26 14 20,26,14 20,O:26,O H H,0.0,2.169511,0.16951099999999997,0.08882528543499998,-0.08068571456499998,0.08068571456499998,13.664056006666668,12.85414495,12.224801316666666
polar1s,138,13,8,9,H2O,3,25 17 23,25,17 23,O:25,O H H,0.0,2.177393,0.1773929999999999,0.15961965918499998,-0.017773340814999927,0.017773340814999927,10.76203786,13.437275146666666,12.363825456666667
polar1s,139,13,9,0,H,1,0,,0,H:0,H,1.0,0.38448,0.38448,0.213105738163,-0.171374261837,0.171374261837,12.0,12.0,12.0
polar1s,139,13,9,1,H3O,4,21 1 2 5,21,1 2 5,O:21,O H H H,1.0,2.608575,0.6085749999999999,0.586196690798,-0.022378309201999902,0.022378309201999902,13.372815505,15.407932789999998,10.3608118
polar1s,139,13,9,2,H2O,3,3 6 22,3,6 22,O:3,O H H,0.0,1.925556,-0.07444400000000001,0.010763868689999984,0.08520786869,0.08520786869,12.969117763333331,12.81265864,10.082615563333334
polar1s,139,13,9,3,H2O,3,4 15 18,4,15 18,O:4,O H H,0.0,2.110107,0.11010699999999995,0.10314199328400003,-0.006965006715999922,0.006965006715999922,11.31812171,10.627414086666667,13.712883603333333
polar1s,139,13,9,4,H2O,3,7 16 24,7,16 24,O:7,O H H,0.0,2.051215,0.05121500000000001,0.06628677249000003,0.015071772490000024,0.015071772490000024,13.634886256666666,10.568260596666667,10.51471538
polar1s,139,13,9,5,H2O,3,19 8 13,19,8 13,O:19,O H H,0.0,2.100095,0.1000950000000001,0.205708414316,0.10561341431599991,0.10561341431599991,9.049194063333333,10.608922309999999,12.2099926
polar1s,139,13,9,6,HO,2,11 9,11,9,O:11,O H,-1.0,1.4626899999999998,-0.5373100000000001,-0.39588116109400007,0.141428838906,0.141428838906,14.83010758,14.1172059,10.01236675
polar1s,139,13,9,7,H2O,3,27 10 12,27,10 12,O:27,O H H,0.0,2.006023,0.006022999999999945,-0.044032782316000024,-0.05005578231599997,0.05005578231599997,10.31144224,11.33603565,10.382497616666667
polar1s,139,13,9,8,H2O,3,26 14 20,26,14 20,O:26,O H H,0.0,2.1773759999999998,0.17737599999999992,0.099478319288,-0.07789768071199993,0.07789768071199993,13.555045479999999,12.88590943,12.361380136666668
polar1s,139,13,9,9,H2O,3,25 17 23,25,17 23,O:25,O H H,0.0,2.173886,0.17388599999999993,0.155232042075,-0.018653957924999937,0.018653957924999937,10.691805870000001,13.387572493333332,12.531567013333332
polar1s,140,14,0,0,H2O,3,39 0 23,39,0 23,O:39,O H H,0.0,1.964588,-0.035412,-0.01620444655399994,0.01920755344600006,0.01920755344600006,13.760898426666666,7.451314433333334,9.4468453
polar1s,140,14,0,1,H2O,3,22 1 25,22,1 25,O:22,O H H,0.0,2.029004,0.029003999999999974,0.029341608285999993,0.00033760828600001846,0.00033760828600001846,12.87511178,15.05204555,11.706698693333331
polar1s,140,14,0,2,H2O,3,2 12 17,2,12 17,O:2,O H H,0.0,2.039421,0.03942100000000004,0.05253803730000001,0.013117037299999967,0.013117037299999967,14.455674516666667,12.673608473333333,10.235824533333334
polar1s,140,14,0,3,H2O,3,29 3 34,29,3 34,O:29,O H H,0.0,1.9664139999999999,-0.033586000000000005,-0.04975399375000006,-0.016167993750000054,0.016167993750000054,11.973173343333334,9.45738653,13.64807227
polar1s,140,14,0,4,H2O,3,27 4 40,27,4 40,O:27,O H H,0.0,2.2054839999999998,0.20548400000000006,0.21533331275000006,0.009849312750000006,0.009849312750000006,12.084487593333334,8.752909930000001,10.024033993333333
polar1s,140,14,0,5,H2O,3,13 5 21,13,5 21,O:13,O H H,0.0,2.038261,0.03826099999999999,0.08321155607700001,0.04495055607700002,0.04495055607700002,14.177581596666668,10.541054896666667,14.529955893333332
polar1s,140,14,0,6,H2O,3,24 6 11,24,6 11,O:24,O H H,0.0,1.8129779999999998,-0.18702200000000008,-0.18411774933299999,0.002904250667000091,0.002904250667000091,15.26474399,14.605782920000001,11.676931696666665
polar1s,140,14,0,7,H2O,3,30 7 37,30,7 37,O:30,O H H,0.0,1.973635,-0.026365000000000027,0.004517182709000006,0.030882182709000033,0.030882182709000033,9.55749911,10.112224193333333,12.843342153333333
polar1s,140,14,0,8,H2O,3,8 19 35,8,19 35,O:8,O H H,0.0,1.990802,-0.00919800000000004,0.022037059067999965,0.031235059068000004,0.031235059068000004,12.401039633333333,12.797158510000001,9.100757003333333
polar1s,140,14,0,9,H2O,3,9 18 41,9,18 41,O:9,O H H,0.0,1.955951,-0.04404899999999995,-0.03726792335500004,0.006781076644999912,0.006781076644999912,10.481026049999999,11.083628133333335,9.19881892
polar1s,140,14,0,10,HO,2,10 16,10,16,O:10,O H,-1.0,1.363402,-0.6365979999999999,-0.564379706979,0.07221829302099991,0.07221829302099991,9.568840835,13.401178394999999,12.979051855000002
polar1s,140,14,0,11,H2O,3,32 14 15,32,14 15,O:32,O H H,0.0,2.0499750000000003,0.0499750000000001,0.09479644894599998,0.044821448945999876,0.044821448945999876,10.914530219999998,14.26456836,10.55772429
polar1s,140,14,0,12,H2O,3,36 20 28,36,20 28,O:36,O H H,0.0,1.94368,-0.056319999999999926,-0.03844940662400004,0.017870593375999888,0.017870593375999888,11.641684086666666,11.994941636666667,14.47143251
polar1s,140,14,0,13,H3O,4,33 26 31 38,33,26 31 38,O:33,O H H H,1.0,2.666403,0.6664030000000001,0.38839803636100007,-0.278004963639,0.278004963639,12.741838465,10.9041940825,11.548212742499999
polar1s,141,14,1,0,H2O,3,17 0 18,17,0 18,O:17,O H H,0.0,1.960114,-0.03988599999999998,-0.042655423284000044,-0.0027694232840000665,0.0027694232840000665,12.912537313333333,15.12678829,11.824201596666667
polar1s,141,14,1,1,H2O,3,1 10 14,1,10 14,O:1,O H H,0.0,1.9243860000000002,-0.07561399999999996,-0.059012144803000016,0.016601855196999943,0.016601855196999943,14.48612012,12.828948273333333,10.314831926666665
polar1s,141,14,1,2,H2O,3,2 6 24,2,6 24,O:2,O H H,0.0,2.045862,0.0458619999999999,0.06152456998799999,0.015662569988000086,0.015662569988000086,13.675240136666666,14.750492156666667,8.308625073333333
polar1s,141,14,1,3,H2O,3,22 3 29,22,3 29,O:22,O H H,0.0,1.88895,-0.11105000000000004,-0.10982240736399995,0.0012275926360000855,0.0012275926360000855,11.939681846666668,9.6065788,13.64963957
polar1s,141,14,1,4,H2O,3,20 4 34,20,4 34,O:20,O H H,0.0,2.174695,0.17469499999999988,0.169163525104,-0.005531474895999866,0.005531474895999866,12.198864646666665,8.79961942,10.129056983333333
polar1s,141,14,1,5,H2O,3,23 5 32,23,5 32,O:23,O H H,0.0,1.9264370000000002,-0.07356299999999988,-0.01883012056399999,0.05473287943599989,0.05473287943599989,9.507150730000001,10.260874753333333,12.867071513333334
polar1s,141,14,1,6,H2O,3,7 15 30,7,15 30,O:7,O H H,0.0,1.927715,-0.07228499999999999,-0.048057287931,0.024227712068999985,0.024227712068999985,12.398383883333333,12.88579289,9.220818450000001
polar1s,141,14,1,7,HO,2,8 13,8,13,O:8,O H,-1.0,1.3800400000000002,-0.61996,-0.556142479181,0.06381752081899994,0.06381752081899994,9.597291435,13.47312878,12.9595611
polar1s,141,14,1,8,H2O,3,26 9 35,26,9 35,O:26,O H H,0.0,2.006961,0.006960999999999995,0.021527364850000036,0.014566364850000041,0.014566364850000041,7.3103719666666676,14.393999233333334,13.117232413333333
polar1s,141,14,1,9,H2O,3,27 11 12,27,11 12,O:27,O H H,0.0,2.031183,0.03118299999999996,0.069596603512,0.038413603512000044,0.038413603512000044,11.022385506666666,14.356781560000002,10.62366323
polar1s,141,14,1,10,H2O,3,31 16 21,31,16 21,O:31,O H H,0.0,2.0024189999999997,0.0024189999999998935,0.03177396953000003,0.029354969530000136,0.029354969530000136,11.613188993333333,12.072933623333332,14.578234590000001
polar1s,141,14,1,11,H3O,4,28 19 25 33,28,19 25 33,O:28,O H H H,1.0,2.731239,0.731239,0.480933830141,-0.250305169859,0.250305169859,12.800353107500001,11.020655685000001,11.6042732875
polar1s,142,14,2,0,H2O,3,0 11 15,0,11 15,O:0,O H H,0.0,1.928633,-0.07136700000000001,-0.05795046687100003,0.013416533128999986,0.013416533128999986,14.511031106666666,13.04433999,10.353251933333334
polar1s,142,14,2,1,H2O,3,28 1 4,28,1 4,O:28,O H H,0.0,1.96853,-0.03146999999999994,-0.04790525138399998,-0.016435251384000038,0.016435251384000038,8.326325683333334,11.864387916666667,12.183853516666666
polar1s,142,14,2,2,H2O,3,2 6 23,2,6 23,O:2,O H H,0.0,2.044652,0.044651999999999914,0.056990578771,0.012338578771000086,0.012338578771000086,13.706338233333334,14.800981186666666,8.34192537
polar1s,142,14,2,3,H2O,3,21 3 29,21,3 29,O:21,O H H,0.0,1.8526070000000001,-0.14739299999999994,-0.1347139328720001,0.012679067127999849,0.012679067127999849,11.865770706666666,9.769834276666666,13.74900442
polar1s,142,14,2,4,H2O,3,22 5 32,22,5 32,O:22,O H H,0.0,1.8980190000000001,-0.10198100000000004,-0.06635743379600001,0.035623566204000034,0.035623566204000034,9.50486008,10.374175616666667,12.834029773333333
polar1s,142,14,2,5,H2O,3,7 17 30,7,17 30,O:7,O H H,0.0,1.955231,-0.04476899999999995,-0.046747073530999994,-0.0019780735310000463,0.0019780735310000463,12.39435638,13.065381443333335,9.26258301
polar1s,142,14,2,6,H2O,3,8 16 35,8,16 35,O:8,O H H,0.0,1.9493300000000002,-0.05066999999999994,-0.04624727368299997,0.00442272631699997,0.00442272631699997,10.403326286666667,11.096836743333334,9.295458586666667
polar1s,142,14,2,7,HO,2,9 14,9,14,O:9,O H,-1.0,1.4427130000000001,-0.5572869999999999,-0.444762587547,0.11252441245299988,0.11252441245299988,9.63023212,13.58497664,12.942540495
polar1s,142,14,2,8,H2O,3,25 10 34,25,10 34,O:25,O H H,0.0,2.014348,0.014347999999999916,0.016763478516999997,0.0024154785170000803,0.0024154785170000803,7.429346823333333,14.476859499999998,13.158320236666667
polar1s,142,14,2,9,H2O,3,26 12 13,26,12 13,O:26,O H H,0.0,2.003988,0.003988000000000103,0.046730354428,0.042742354427999896,0.042742354427999896,11.083348256666667,14.497500123333333,10.715791713333333
polar1s,142,14,2,10,H2O,3,31 18 20,31,18 20,O:31,O H H,0.0,2.051825,0.05182500000000012,0.06442116200899997,0.01259616200899985,0.01259616200899985,11.593009523333334,12.200953296666668,14.673518846666667
polar1s,142,14,2,11,H3O,4,27 19 24 33,27,19 24 33,O:27,O H H H,1.0,2.890121,0.8901209999999999,0.659778267145,-0.23034273285499995,0.23034273285499995,12.8439967425,11.1746727475,11.67609607
polar1s,143,14,3,0,H2O,3,0 11 18,0,11 18,O:0,O H H,0.0,1.928284,-0.07171599999999989,-0.053436398506000016,0.018279601493999875,0.018279601493999875,14.45636912,13.34651897,10.453550373333334
polar1s,143,14,3,1,H2O,3,30 1 3,30,1 3,O:30,O H H,0.0,1.8893250000000001,-0.11067499999999991,-0.12524047493999999,-0.014565474940000073,0.014565474940000073,8.347783886666667,12.030525313333333,12.324236893333333
polar1s,143,14,3,2,H2O,3,24 2 31,24,2 31,O:24,O H H,0.0,1.868084,-0.13191599999999992,-0.12008190154999995,0.011834098449999969,0.011834098449999969,11.74591189,9.918914316666667,13.891573286666665
polar1s,143,14,3,3,H2O,3,16 4 15,16,4 15,O:16,O H H,0.0,1.9690590000000001,-0.030940999999999996,-0.036407530306999975,-0.005466530306999978,0.005466530306999978,8.330494016666666,9.823554103333334,10.76872641
polar1s,143,14,3,4,H2O,3,25 5 34,25,5 34,O:25,O H H,0.0,2.035172,0.03517200000000009,0.05182859301600004,0.01665659301599995,0.01665659301599995,9.54785838,10.503529423333333,12.796893536666667
polar1s,143,14,3,5,H2O,3,6 20 32,6,20 32,O:6,O H H,0.0,1.970576,-0.02942399999999995,-0.025174498557999997,0.004249501441999953,0.004249501441999953,12.319776050000002,13.306542650000003,9.385066196666667
polar1s,143,14,3,6,H2O,3,7 19 38,7,19 38,O:7,O H H,0.0,1.9261759999999999,-0.07382400000000011,-0.051428705453999995,0.022395294546000116,0.022395294546000116,10.34847966,11.221536890000001,9.373349246666667
polar1s,143,14,3,7,H2O,3,37 8 14,37,8 14,O:37,O H H,0.0,1.978115,-0.021884999999999988,-0.0019176900389999973,0.01996730996099999,0.01996730996099999,13.106092436666666,14.747191423333334,14.375999636666668
polar1s,143,14,3,8,HO,2,9 17,9,17,O:9,O H,-1.0,1.4299279999999999,-0.570072,-0.4479906111959999,0.1220813888040001,0.1220813888040001,9.59916257,13.812009925,12.984951200000001
polar1s,143,14,3,9,H2O,3,27 10 36,27,10 36,O:27,O H H,0.0,2.008571,0.008570999999999995,0.015881165861999974,0.007310165861999979,0.007310165861999979,7.469611133333333,14.66214059,13.229408096666667
polar1s,143,14,3,10,H2O,3,28 12 13,28,12 13,O:28,O H H,0.0,2.018104,0.01810400000000012,0.072070196271,0.05396619627099988,0.05396619627099988,11.115890716666664,14.653871096666668,10.821850416666669
polar1s,143,14,3,11,H2O,3,33 21 23,33,21 23,O:33,O H H,0.0,2.0625869999999997,0.062587,0.06314595043600002,0.0005589504360000164,0.0005589504360000164,11.520973816666666,12.396717780000001,14.775526730000001
polar1s,143,14,3,12,H3O,4,29 22 26 35,29,22 26 35,O:29,O H H H,1.0,2.916019,0.9160189999999999,0.65875184536,-0.25726715463999994,0.25726715463999994,12.8481125075,11.381883955,11.7717040875
polar1s,144,14,4,0,HO,2,0 1,0,1,O:0,O H,-1.0,1.418102,-0.581898,-0.5175752341740001,0.06432276582599994,0.06432276582599994,10.798430695,9.047230535,12.281080535000001
polar1s,144,14,4,1,H2O,3,2 11 15,2,11 15,O:2,O H H,0.0,1.9094010000000001,-0.09059899999999987,-0.08763684332300004,0.0029621566769998386,0.0029621566769998386,14.383656443333331,13.766954083333333,10.63929214
polar1s,144,14,4,2,H2O,3,24 3 30,24,3 30,O:24,O H H,0.0,1.842298,-0.1577019999999999,-0.14765113592100002,0.010050864078999883,0.010050864078999883,11.60944807,10.143260203333334,14.085863603333332
polar1s,144,14,4,3,H2O,3,22 4 35,22,4 35,O:22,O H H,0.0,1.9029240000000003,-0.09707599999999988,-0.087596058846,0.009479941153999888,0.009479941153999888,12.289296736666666,9.423511203333334,10.63022997
polar1s,144,14,4,4,H2O,3,16 5 20,16,5 20,O:16,O H H,0.0,1.810382,-0.189618,-0.20349982380899997,-0.013881823808999966,0.013881823808999966,12.652333643333334,7.556628173333333,11.990985603333334
polar1s,144,14,4,5,H2O,3,25 6 33,25,6 33,O:25,O H H,0.0,2.0536280000000002,0.05362800000000001,0.07373642921500001,0.020108429215,0.020108429215,9.590978266666665,10.727415353333333,12.868232313333332
polar1s,144,14,4,6,H2O,3,7 18 31,7,18 31,O:7,O H H,0.0,1.9398360000000001,-0.06016399999999994,-0.08616496622500006,-0.026000966225000116,0.026000966225000116,12.19964219,13.633036243333335,9.624750216666667
